t_ve=4ms ve_width=36.09 ve_tc=38.0000
tc_greedy=44.3945 tc_ve=38.0000 best_seed=38.0000 t=268ms
t=1122ms tc=37.7265
t=1218ms tc=37.7188
t=1313ms tc=37.6788
t=1406ms tc=37.6771
t=1501ms tc=37.6401
t=1588ms tc=37.5414
t=1689ms tc=37.3135
t=1781ms tc=37.3081
t=1864ms tc=37.2373
t=2004ms tc=37.1705
t=2084ms tc=37.0601
t=2162ms tc=36.9403
t=2239ms tc=36.8414
t=2332ms tc=36.8153
t=2409ms tc=36.7028
t=2481ms tc=36.5063
t=2551ms tc=36.2289
t=2628ms tc=36.2056
t=2698ms tc=36.0803
t=2771ms tc=36.0507
t=3003ms tc=36.0181
t=3074ms tc=36.0019
t=3144ms tc=35.9015
t=3219ms tc=35.8028
t=3359ms tc=35.7552
t=3461ms tc=35.7273
t=3580ms tc=35.6999
t=3681ms tc=35.6663
t=3811ms tc=35.5820
t=4007ms tc=35.4544
t=4159ms tc=35.4470
t=4303ms tc=35.4326
t=4413ms tc=35.4118
t=4504ms tc=35.3925
t=4596ms tc=35.3920
t=4835ms tc=35.3907
t=5163ms tc=35.3783
t=5281ms tc=35.3778
t=5409ms tc=35.3776
t=6088ms tc=35.3716
t=6234ms tc=35.3622
t=6352ms tc=35.3611
t=6470ms tc=35.3606
t=6586ms tc=35.3606
t=6704ms tc=35.3592
t=6827ms tc=35.3584
t=7168ms tc=35.3583
t=7259ms tc=35.3583
t=7356ms tc=35.3582
t=7446ms tc=35.3580
t=7537ms tc=35.3580
t=7626ms tc=35.3579
t=7800ms tc=35.3579
t=7927ms tc=35.3579
t=9721ms tc=35.3533
t=9824ms tc=35.3518
t=9970ms tc=35.3518
t=10176ms tc=35.3509
t=10364ms tc=35.3322
t=10459ms tc=35.3310
t=20058ms tc=35.3307
t=20596ms tc=35.3292
t=20685ms tc=35.3292
t=20781ms tc=35.3288
t=20873ms tc=35.3288
t=21003ms tc=35.3288
t=21286ms tc=35.3287
t=65015ms tc=35.3285
t=65233ms tc=35.3283
t=65325ms tc=35.3283
anneal_sweeps=49915 cycles=26 fresh=0
t_final=87300ms tc_final=35.3283 ve_fits=true
